patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Mono,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",11,,
Mono,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",103,,
Mono,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",18,,
Mono,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",10,,
Mono,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",18,,
Mono,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",15,,
Mono,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",126,,
Mono,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,129,,
Mono,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",4,,
Mono,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,10,,
Mono,2012,18,INFECTIOUS & PARASITIC DISEASES,10,,
Mono,2012,19,MENTAL DISEASES & DISORDERS,7,,
Mono,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,7,,
Mono,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",9,,
Mono,2012,22,BURNS,2,,
Mono,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,9,,
Mono,2012,24,MULTIPLE SIGNFICANT TRAUMA,,2,Cell suppressed for complementary cell
Mono,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",16,,
Mono,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",5,,
Mono,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",30,,
Mono,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",25,,
Mono,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",59,,
Mono,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",21,,
Mono,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",98,,
Mono,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",18,,
Mono,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",25,,
Mono,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",23,,
Mono,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",14,,
Mono,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",136,,
Mono,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,129,,
Mono,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Mono,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,8,,
Mono,2013,18,INFECTIOUS & PARASITIC DISEASES,5,,
Mono,2013,19,MENTAL DISEASES & DISORDERS,13,,
Mono,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,12,,
Mono,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",7,,
Mono,2013,22,BURNS,2,,
Mono,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,5,,
Mono,2013,24,MULTIPLE SIGNFICANT TRAUMA,3,,
Mono,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",16,,
Mono,2014,2,"EYE, DISEASES & DISORDERS",1,,
Mono,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",6,,
Mono,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",39,,
Mono,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",23,,
Mono,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",56,,
Mono,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",24,,
Mono,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",112,,
Mono,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",12,,
Mono,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",11,,
Mono,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",15,,
Mono,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",134,,
Mono,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,138,,
Mono,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",5,,
Mono,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,4,,
Mono,2014,18,INFECTIOUS & PARASITIC DISEASES,15,,
Mono,2014,19,MENTAL DISEASES & DISORDERS,3,,
Mono,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,5,,
Mono,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",9,,
Mono,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,9,,
Mono,2014,24,MULTIPLE SIGNFICANT TRAUMA,2,,
Mono,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",20,,
Mono,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",6,,
Mono,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",39,,
Mono,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",20,,
Mono,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",49,,
Mono,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",19,,
Mono,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",104,,
Mono,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",15,,
Mono,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",14,,
Mono,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",14,,
Mono,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",12,,
Mono,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",136,,
Mono,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,142,,
Mono,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",3,,
Mono,2015,18,INFECTIOUS & PARASITIC DISEASES,16,,
Mono,2015,19,MENTAL DISEASES & DISORDERS,5,,
Mono,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,4,,
Mono,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",8,,
Mono,2015,22,BURNS,,2,Cell suppressed for complementary cell
Mono,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,12,,
Mono,2015,24,MULTIPLE SIGNFICANT TRAUMA,3,,
Mono,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",23,,
Mono,2016,2,"EYE, DISEASES & DISORDERS",2,,
Mono,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",42,,
Mono,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",24,,
Mono,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",64,,
Mono,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",16,,
Mono,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",147,,
Mono,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",19,,
Mono,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",12,,
Mono,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",19,,
Mono,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",112,,
Mono,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,129,,
Mono,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",5,,
Mono,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,10,,
Mono,2016,18,INFECTIOUS & PARASITIC DISEASES,20,,
Mono,2016,19,MENTAL DISEASES & DISORDERS,4,,
Mono,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,5,,
Mono,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",7,,
Mono,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,8,,
Mono,2016,24,MULTIPLE SIGNFICANT TRAUMA,1,,
Mono,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",36,,
Mono,2017,2,"EYE, DISEASES & DISORDERS",1,,
Mono,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",8,,
Mono,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",55,,
Mono,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",26,,
Mono,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",57,,
Mono,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",16,,
Mono,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",124,,
Mono,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",17,,
Mono,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",21,,
Mono,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",19,,
Mono,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",134,,
Mono,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,133,,
Mono,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",3,,
Mono,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,12,,
Mono,2017,18,INFECTIOUS & PARASITIC DISEASES,13,,
Mono,2017,19,MENTAL DISEASES & DISORDERS,11,,
Mono,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,8,,
Mono,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",7,,
Mono,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,6,,
Mono,2017,24,MULTIPLE SIGNFICANT TRAUMA,1,,
Mono,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",30,,
Mono,2018,2,"EYE, DISEASES & DISORDERS",1,,
Mono,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",8,,
Mono,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",59,,
Mono,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",21,,
Mono,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",61,,
Mono,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",18,,
Mono,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",125,,
Mono,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",11,,
Mono,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",13,,
Mono,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",18,,
Mono,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Mono,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",124,,
Mono,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,127,,
Mono,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",4,,
Mono,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,12,,
Mono,2018,18,INFECTIOUS & PARASITIC DISEASES,23,,
Mono,2018,19,MENTAL DISEASES & DISORDERS,5,,
Mono,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,11,,
Mono,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",11,,
Mono,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,4,,
Mono,2018,24,MULTIPLE SIGNFICANT TRAUMA,3,,
Monterey,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1841,,
Monterey,2012,2,"EYE, DISEASES & DISORDERS",40,,
Monterey,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",411,,
Monterey,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2717,,
Monterey,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3593,,
Monterey,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3142,,
Monterey,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1425,,
Monterey,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3130,,
Monterey,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",951,,
Monterey,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1184,,
Monterey,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1296,,
Monterey,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",89,,
Monterey,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",677,,
Monterey,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",7022,,
Monterey,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,6756,,
Monterey,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",284,,
Monterey,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,317,,
Monterey,2012,18,INFECTIOUS & PARASITIC DISEASES,1227,,
Monterey,2012,19,MENTAL DISEASES & DISORDERS,1599,,
Monterey,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,400,,
Monterey,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",486,,
Monterey,2012,22,BURNS,36,,
Monterey,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,689,,
Monterey,2012,24,MULTIPLE SIGNFICANT TRAUMA,86,,
Monterey,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,26,,
Monterey,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1942,,
Monterey,2013,2,"EYE, DISEASES & DISORDERS",49,,
Monterey,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",446,,
Monterey,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2921,,
Monterey,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3412,,
Monterey,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3111,,
Monterey,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1403,,
Monterey,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3139,,
Monterey,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",936,,
Monterey,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1125,,
Monterey,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1280,,
Monterey,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",118,,
Monterey,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",567,,
Monterey,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",6853,,
Monterey,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,6595,,
Monterey,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",288,,
Monterey,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,412,,
Monterey,2013,18,INFECTIOUS & PARASITIC DISEASES,1308,,
Monterey,2013,19,MENTAL DISEASES & DISORDERS,1714,,
Monterey,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,362,,
Monterey,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",404,,
Monterey,2013,22,BURNS,25,,
Monterey,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,696,,
Monterey,2013,24,MULTIPLE SIGNFICANT TRAUMA,73,,
Monterey,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,39,,
Monterey,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1895,,
Monterey,2014,2,"EYE, DISEASES & DISORDERS",34,,
Monterey,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",341,,
Monterey,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2503,,
Monterey,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",2924,,
Monterey,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2922,,
Monterey,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1420,,
Monterey,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3169,,
Monterey,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",854,,
Monterey,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1042,,
Monterey,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1162,,
Monterey,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",121,,
Monterey,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",480,,
Monterey,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",6768,,
Monterey,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,6523,,
Monterey,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",255,,
Monterey,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,380,,
Monterey,2014,18,INFECTIOUS & PARASITIC DISEASES,1508,,
Monterey,2014,19,MENTAL DISEASES & DISORDERS,1723,,
Monterey,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,373,,
Monterey,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",451,,
Monterey,2014,22,BURNS,29,,
Monterey,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,920,,
Monterey,2014,24,MULTIPLE SIGNFICANT TRAUMA,87,,
Monterey,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,44,,
Monterey,2015,0,UNGROUPABLE,1,,
Monterey,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",2216,,
Monterey,2015,2,"EYE, DISEASES & DISORDERS",44,,
Monterey,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",350,,
Monterey,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2686,,
Monterey,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3020,,
Monterey,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3032,,
Monterey,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1372,,
Monterey,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3211,,
Monterey,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",905,,
Monterey,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1196,,
Monterey,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1279,,
Monterey,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",103,,
Monterey,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",479,,
Monterey,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",6603,,
Monterey,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,6500,,
Monterey,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",272,,
Monterey,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,353,,
Monterey,2015,18,INFECTIOUS & PARASITIC DISEASES,1834,,
Monterey,2015,19,MENTAL DISEASES & DISORDERS,1870,,
Monterey,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,410,,
Monterey,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",436,,
Monterey,2015,22,BURNS,24,,
Monterey,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,798,,
Monterey,2015,24,MULTIPLE SIGNFICANT TRAUMA,132,,
Monterey,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,34,,
Monterey,2016,0,UNGROUPABLE,1,,
Monterey,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",2302,,
Monterey,2016,2,"EYE, DISEASES & DISORDERS",54,,
Monterey,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",355,,
Monterey,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2625,,
Monterey,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3280,,
Monterey,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3177,,
Monterey,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1509,,
Monterey,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3245,,
Monterey,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",867,,
Monterey,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1179,,
Monterey,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1385,,
Monterey,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",101,,
Monterey,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",465,,
Monterey,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",6495,,
Monterey,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,6224,,
Monterey,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",314,,
Monterey,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,366,,
Monterey,2016,18,INFECTIOUS & PARASITIC DISEASES,1973,,
Monterey,2016,19,MENTAL DISEASES & DISORDERS,1724,,
Monterey,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,471,,
Monterey,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",449,,
Monterey,2016,22,BURNS,22,,
Monterey,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,311,,
Monterey,2016,24,MULTIPLE SIGNFICANT TRAUMA,133,,
Monterey,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,32,,
Monterey,2017,0,UNGROUPABLE,5,,
Monterey,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",2479,,
Monterey,2017,2,"EYE, DISEASES & DISORDERS",54,,
Monterey,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",348,,
Monterey,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",3005,,
Monterey,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3572,,
Monterey,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3213,,
Monterey,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1587,,
Monterey,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3193,,
Monterey,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",794,,
Monterey,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1219,,
Monterey,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1456,,
